WBSEGMENT,BURPID,BURP Stream Name,SMI,SFI,SHI,WBAG 2 Score,SMI2,SFI2,SHI2,WBAG 3 Score
ID17040207SK006_03,2013SDEQA501,Corral Creek,NULL,NULL,NULL,NULL,19,,22,1
ID17040213SK011_04,2013SDEQA509,Shoshone Creek,NULL,NULL,NULL,NULL,64,77,57,2
ID17040221SK014_03,2013SDEQA522,Copper Creek,NULL,NULL,NULL,NULL,61,63,73,1.67
ID17040213SK000_04,2013SDEQA525,Cedar Creek,NULL,NULL,NULL,NULL,56,,56,2
ID17040220SK016_02,2013SDEQA528,Rough Creek,NULL,NULL,NULL,NULL,80,99,73,2.67
ID17040219SK016_02,2013SDEQA529,UNT to Eagle Creek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
ID17040221SK021_02,2013SDEQA530,UNT to Baugh Creek,NULL,NULL,NULL,NULL,73,NULL,53,2.5
ID17040219SK024_04,2013SDEQA532,Warm Springs Creek,NULL,NULL,NULL,NULL,44,68,75,1.33
ID17040220SK003_04,2013SDEQA536,Willow Creek,NULL,NULL,NULL,NULL,49,90,60,1.67
ID17040211SK004_02,2013SDEQA539,Fall Creek,NULL,NULL,NULL,NULL,70,,70,3
ID17040202SK036_03,2013SIDFA001,Duck Creek,46.40918,62.91667,58,1.33,54,99,58,2.33
ID17040202SK027_03,2013SIDFA002,Reas Pass Creek,60.05635,35.29138,76,2.33,59,100,76,2.67
ID17040214SK006_03,2013SIDFA003,Ching Creek,81.78848,35.8849,43,1.67,83,67,43,1.67
ID17040214SK013_03,2013SIDFA004,West Camas Creek,58.1217,42.04958,68,2,56,30,69,1.67
ID17040214SK023_02,2013SIDFA005,Pleasant Valley Creek,58.32857,67.08334,66,2.33,48,57,66,1.33
ID17040214SK020_02,2013SIDFA006,Sheep Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060204SL059b_03,2013SIDFA007,Pattee Creek,83.24033,82.54897,74,3,76,100,74,3
ID17060204SL007b_03,2013SIDFA008,McDevitt Creek,75.73808,93.32854,55,2.33,70,100,55,2.67
ID17060204SL026a_02,2013SIDFA009,Mill Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060204SL051b_03,2013SIDFA010,Canyon Creek,69.51711,71.91697,57,2,69,69,57,2.33
ID17060204SL033_03,2013SIDFA011,Big Timber Creek,65.7909,73.40217,85,2.67,72,80,85,2.67
ID17060204SL050b_03,2013SIDFA012,Hawley Creek,59.68802,87.52245,63,2.67,56,87,63,1.67
ID17060204SL043_03,2013SIDFA013,Eighteenmile Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040216SK015_03,2013SIDFA014,Pass Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040216SK002_04,2013SIDFA015,Birch Creek,56.21689,81.17073,55,2,61,61,55,1.67
ID17040214SK021_03,2013SIDFA016,Beaver Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060204SL063_02,2013SIDFA017,Wimpey Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060204SL052b_02,2013SIDFA018,Little Eightmile Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060201SL099_03,2013SIDFA019,Slate Creek,55.00469,72.57002,77,2.33,59,72,77,2
ID17060201SL020_02,2013SIDFA020,Kinnikinic Creek,79.69344,83.56329,83,3,75,69,83,2.33
ID17060201SL025_02,2013SIDFA021,Cinnabar Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060201SL021_04,2013SIDFA022,Squaw Creek,77.05939,87.17512,60,2.67,76,77,60,2
ID17040218SK024_02,2013SIDFA023,Pinto Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040218SK052_04,2013SIDFA024,Antelope Creek,76.44183,51.49241,66,2.33,70,100,66,2.67
ID17040218SK040_02,2013SIDFA025,Cabin Creek,72.26516,81.66666,54,2.33,61,99,54,2.33
ID17040218SK051_02,2013SIDFA026,Left Fork Cherry Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040218SK020_02,2013SIDFA027,Willow Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060202SL022_02,2013SIDFA028,East Fork Pahsimeroi River,65.52063,55.67116,77,2.33,67,72,77,2
ID17060202SL023_03,2013SIDFA029,Burnt Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060202SL032_02,2013SIDFA030,South Fork Big Creek,79.98398,96.00333,76,3,82,88,76,2.67
ID17060202SL005_02,2013SIDFA031,South Fork Lawson Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040218SK034_02,2013SIDFA032,Fox Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040218SK009_03,2013SIDFA033,Pass Creek,61.5884,41.09125,56,1.67,49,33,56,1
ID17040214SK023_02,2013SIDFA034,Pleasant Valley Creek,76.4584,49.58333,62,2,64,39,62,1.33
ID17040215SK007_03,2013SIDFA035,Middle Creek,40.68126,74.16666,52,1.33,34,100,53,2
ID17040215SK017_02,2013SIDFA036,Webber Creek,67.23032,79.16666,69,2.67,63,100,69,3
ID17040215SK006_04,2013SIDFA037,Medicine Lodge Creek,43.07243,60.67612,64,1.33,37,100,64,2
ID17040215SK021_02,2013SIDFA038,Crooked Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040216SK006_02,2013SIDFA039,Scott Canyon ,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060204SL029b_03,2013SIDFA040,Big Eightmile Creek,79.88116,95.65786,79,3,75,100,79,3
ID17040104SK019_02,2013SIDFA041,Barnes Creek,76.85208,68.6577,75,2.67,67,93,76,2.67
ID17040104SK015_04,2013SIDFA042,McCoy Creek,72.45366,NULL,54,2,61,,54,2
ID17040104SK011_03,2013SIDFA043,Elk Creek,66.75443,94.4926,67,3,65,99,67,2.67
ID17040104SK028_04,2013SIDFA044,Rainey Creek,67.41543,49.78749,71,2.33,71,100,71,3
ID17040204SK039_02,2013SIDFA045,Moose Creek,63.80749,53.26414,81,2.33,65,100,81,3
ID17040204SK030_02,2013SIDFA046,Patterson Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040203SK007_03,2013SIDFA047,Conant Creek,73.74344,NULL,74,3,65,,74,3
ID17040202SK005_03,2013SIDFA048,Warm River,50.84229,31.91009,67,0,36,100,67,2
ID17060206SL034_03,2013SIDFA049,Silver Creek,55.56329,73.75,65,2,52,44,65,1.67
ID17060206SL041_03,2013SIDFA050,Yellowjacket Creek,77.91496,72.01118,82,2.67,70,63,82,2.33
ID17060206SL044_02,2013SIDFA051,Hoodoo Creek,86.0961,99.74307,87,3,81,72,87,2.67
ID17060203SL014_03,2013SIDFA052,Panther Creek,62.16809,96.37461,58,2.67,54,84,58,1.67
ID17060203SL030_02,2013SIDFA053,Pine Creek,77.43096,99.5,76,3,66,62,76,1.67
ID17060207SL037_02,2013SIDFA054,Bear Basin Creek,82.95223,NULL,68,3,70,,68,2.5
ID17060206SL042_02,2013SIDFA055,Trail Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060207SL044_03,2013SIDFA056,Horse Creek,75.3923,76.63061,73,2.67,76,78,73,2.33
ID17060101SL014_03,2013SLEWA001,Kirkwood Creek,72.57163,88.5,68,3,54,100,68,2.33
ID17060108CL021_02,2013SLEWA002,North Fork Palouse River,62.19406,88.01382,63,2.33,63,74,63,1.67
ID17060108CL020_02,2013SLEWA003,Big Sand Creek,55.67694,71.08578,74,2,40,79,74,1.67
ID17060108CL022_02,2013SLEWA004,Strychnine Creek,63.51834,69.82088,66,2.33,65,73,65,2
ID17060108CL019_02,2013SLEWA005,Little Sand Creek,72.01169,80.96749,74,2.67,68,94,74,2.67
ID17060108CL016_02,2013SLEWA006,Grouse Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL005_02b,2013SLEWA007,Idlers Rest Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL001_03,2013SLEWA008,Cow Creek,23.63469,40.71606,46,0,44,64,47,1.33
ID17060108CL001_02,2013SLEWA009,Cow Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL003_02,2013SLEWA010,UNT to Robinson Creek ,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL022_03,2013SLEWA011,Strychnine Creek,60.36009,92.53481,66,2.67,56,98,66,2.33
ID17060108CL019_03,2013SLEWA012,Little Sand Creek,75.39264,63.21162,71,2.33,73,97,71,2.67
ID17060108CL005_02,2013SLEWA013,UNT to Paradise Creek ,NULL,31.58848,55,0,,77,55,2
ID17060108CL005_02,2013SLEWA014,Paradise Creek,NULL,19.9071,43,0,,81,43,1.5
ID17060108CL005_02,2013SLEWA015,Paradise Creek,NULL,40.71606,43,1,,58,43,1
ID17060108CL005_02,2013SLEWA016,Paradise Creek,NULL,37.01236,37,0,,49,38,1
ID17060108CL005_02,2013SLEWA017,Paradise Creek,NULL,40.71606,42,1,,58,43,1
ID17060108CL008b_02,2013SLEWA018,Silver Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL008b_02,2013SLEWA019,Silver Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL005_02,2013SLEWA020,Paradise Creek,NULL,27.05038,43,0,,74,43,1.5
ID17060108CL005_02,2013SLEWA021,Paradise Creek,NULL,37.01236,42,0,,49,42,1
ID17060108CL005_02,2013SLEWA022,Paradise Creek,NULL,37.01236,47,0,,49,47,1.5
ID17060108CL003_02,2013SLEWA023,Crumarine Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL003_03,2013SLEWA024,South Fork Palouse River,51.66698,9.354945,52,0,46,43,52,1
ID17060108CL004a_02,2013SLEWA025,Gnat Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL007b_02,2013SLEWA026,Fourmile Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL007b_02,2013SLEWA027,Fourmile Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL006a_02,2013SLEWA028,Missouri Flat Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL006b_02,2013SLEWA029,Missouri Flat Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL004a_02,2013SLEWA030,Howard Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL002_03,2013SLEWA031,South Fork Palouse River,18.41776,32.52073,51,0,46,79,52,1.67
ID17060108CL018_03,2013SLEWA032,Palouse River,67.1116,68.56616,69,2.67,55,88,69,2.33
ID17060108CL027b_02,2013SLEWA033,Big Creek,63.79076,39.16542,57,1.33,56,34,58,1.67
ID17060108CL025_02,2013SLEWA034,Meadow Creek,71.27748,55.31397,73,2.33,63,29,73,2.33
ID17060108CL028_02,2013SLEWA035,Jerome Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL031b_02,2013SLEWA036,Crane Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL031a_02,2013SLEWA037,Crane Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL002_03,2013SLEWA038,UNT to South Fork Palouse River,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL017_02,2013SLEWA039,Flat Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL017_03,2013SLEWA040,Flat Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL018_02,2013SLEWA041,Palouse River,71.41961,66.86304,65,2,66,77,65,2
ID17060108CL016_04,2013SLEWA042,Palouse River,75.32521,62.68914,66,2.33,62,83,67,2.33
ID17060108CL024_02,2013SLEWA043,East Fork Meadow Creek,71.55778,50.93039,65,2,67,74,65,2
ID17060108CL023_03,2013SLEWA044,Meadow Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL029_02,2013SLEWA045,UNT to Gold Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL030_02,2013SLEWA046,Gold Creek,76.34162,82.91666,72,3,80,100,72,3
ID17060108CL029_03,2013SLEWA047,Gold Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL023_02,2013SLEWA048,Cow Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL009_02,2013SLEWA049,Duffield Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL033b_02,2013SLEWA050,Cedar Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL011a_03,2013SLEWA051,Flannigan Creek,45.34165,26.4005,60,0,43,40,60,1.33
ID17060108CL011a_02,2013SLEWA052,West Fork Flannigan Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL011b_02,2013SLEWA053,UNT to Flannigan Creek ,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL011b_03,2013SLEWA054,Flannigan Creek,30.45083,38.59966,28,0,52,66,28,1
ID17060108CL012_03,2013SLEWA055,Rock Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL013a_02,2013SLEWA056,West Fork Rock Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL013b_03,2013SLEWA057,West Fork Rock Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL014a_02,2013SLEWA058,East Fork Rock Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL014b_02,2013SLEWA059,East Fork Rock Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL032a_02,2013SLEWA060,East Fork Deep Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL032b_02,2013SLEWA061,UNT to Deep Creek ,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL032b_03,2013SLEWA062,Deep Creek,26.40092,41.22033,45,0,39,78,45,1.67
ID17060108CL015a_02,2013SLEWA063,Hatter Creek,54.48924,54.61119,69,1.67,60,93,69,2.33
ID17060108CL015b_02,2013SLEWA064,UNT to Hatter Creek ,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060108CL015a_02,2013SLEWA065,Hatter Creek,44.49564,90.09113,50,1.67,51,95,50,1.33
ID17060108CL032a_03,2013SLEWA066,East Fork Deep Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060209SL039_03,2013SLEWA067,Van Buren Creek,83.6407,75.19029,81,2.67,75,82,81,2.67
ID17060305CL034_02,2013SLEWA068,East Fork Crooked River,80.28577,96.51951,68,3,81,90,68,2.67
ID17060305CL033_02,2013SLEWA069,West Fork Crooked River,82.66976,95.41666,75,3,90,93,75,2.67
ID17060207SL068_02,2013SLEWA070,Crooked Creek,81.80057,82.91666,65,2.67,84,58,65,2
ID17060209SL062_03w,2013SLEWA071,West Fork Deer Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060207SL068_04,2013SLEWA072,Crooked Creek,76.68098,78.4845,72,2.67,63,47,72,1.67
ID17060207SL067_05,2013SLEWA073,Crooked Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17060207SL068_03,2013SLEWA074,Crooked Creek,78.35502,67.55434,68,2.67,77,57,68,2
ID17060305CL073_02,2013SLEWA075,Sing Lee Creek,87.99268,91.00359,76,3,77,92,76,2.67
ID17060305CL062_04,2013SLEWA076,Newsome Creek,60.76733,87.40131,64,2.67,55,87,64,2
ID17060305CL064_02,2013SLEWA077,Nugget Creek,85.09907,90.98399,71,3,81,92,71,2.67
ID17060305CL010_02,2013SLEWA078,Threemile Creek,24.94351,38.92149,51,0,19,57,51,1.33
ID17060305CL010_02,2013SLEWA079,Threemile Creek,77.03854,88.33334,56,2.33,53,97,56,2
ID17060303CL020_02,2013SLEWA080,Robin Creek,88.22414,98.92341,80,3,85,90,80,3
ID17060302CL006_02b,2013SLEWA081,Slide Creek,82.02328,100,71,3,82,90,71,2.67
ID17060302CL008_02,2013SLEWA082,Squirrel Creek,60.76299,83.2156,76,3,54,99,76,2.33
ID17060307CL033_03,2013SLEWA083,Lake Creek,68.7267,85.29658,74,3,62,86,74,2
ID17060307CL018_02,2013SLEWA084,Clayton Creek,70.21088,94.13304,76,3,62,94,76,2.33
ID17060307CL011_02,2013SLEWA085,Doris Creek,55.76201,93.1385,71,2.33,62,95,71,2.33
ID17060207SL067_05,2013SLEWA086,Crooked Creek,66.25153,62.51562,72,2.33,49,63,72,1.33
ID17040206SK024_02a,2013SPOCA001,McTucker Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK002_02b,2013SPOCA002,Deadman Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK005_02e,2013SPOCA003,Sunday Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK008_03,2013SPOCA004,Thompson Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010201BR004_02,2013SPOCA005,Eightmile Creek,50.18983,81.66666,72,2.33,53,64,72,1.67
ID17040208SK009_02a,2013SPOCA006,Goodenough Creek,85.14521,79.34656,65,2.67,82,96,65,3
ID17040208SK016_02c,2013SPOCA007,West Bob Smith Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040208SK015_02a,2013SPOCA008,Mill Creek,70.10332,59.5,67,2.33,72,93,67,3
ID16010204BR002_02b,2013SPOCA010,New Canyon Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040208SK014_02a,2013SPOCA011,Cherry Creek,79.76322,87.41873,57,2.67,75,67,57,2
ID17040207SK023_04,2013SPOCA012,Angus Creek,44.59605,62.54173,55,1,58,67,55,1.67
ID17040208SK023_02a,2013SPOCA014,Jackson Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040208SK016_02,2013SPOCA015,Green Canyon Creek ,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040206SK022_02,2013SPOCA016,Cedar Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK031_02,2013SPOCA017,Jones Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK002_02c,2013SPOCA018,Trail Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK026_02,2013SPOCA019,Garden Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK016_03a,2013SPOCA020,Diamond Creek,37.46375,50.44242,64,1.33,43,100,64,2
ID17040105SK001_02c,2013SPOCA021,Trout Creek,61.85844,65.97009,64,2,54,100,64,2.33
ID17040105SK010_02a,2013SPOCA022,Deer Creek,54.47569,87.45416,57,2,53,92,57,2
ID17040105SK009_03,2013SPOCA023,Sage Creek,32.68016,87.22503,50,0,49,100,50,1.67
ID17040105SK006_03a,2013SPOCA024,Diamond Boulder Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040105SK006_04,2013SPOCA025,Stump Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040105SK006_02c,2013SPOCA026,Diamond Boulder Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010201BR020_02e,2013SPOCA027,Montpelier Creek,59.01834,39.06682,65,2,61,99,65,2.33
ID16010201BR020_02a,2013SPOCA028,Little Beaver Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010201BR020_02f,2013SPOCA029,Snowslide Canyon ,61.7373,82.08334,56,2.67,66,69,56,2
ID16010201BR020_03a,2013SPOCA030,Montpelier Creek,43.81154,48.41759,46,1.33,54,76,46,2
ID17040208SK003_02a,2013SPOCA031,Gibson Jack Creek,88.73307,94.41618,84,3,78,75,83,2.67
ID16010201BR002_02b,2013SPOCA032,Wood Canyon ,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010201BR002_02d,2013SPOCA033,Dunns Canyon ,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010201BR022_03,2013SPOCA034,Left Hand Fork Georgetown Canyon,48.56107,36.6921,52,1,58,100,52,2
ID16010201BR020_02d,2013SPOCA035,Home Canyon ,61.47622,69.95892,66,2.67,68,78,66,2.33
ID16010201BR020_02c,2013SPOCA036,Telephone Draw ,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010201BR011_02a,2013SPOCA037,Liberty Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010201BR010_02b,2013SPOCA038,Emigration Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010201BR013_02b,2013SPOCA039,Paris Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010201BR016_03b,2013SPOCA040,Saint Charles Creek,57.66618,NULL,78,2.5,53,NULL,79,2.5
ID17040207SK019_02b,2013SPOCA041,Bacon Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK017_02b,2013SPOCA042,Timothy Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK021_03,2013SPOCA043,Chippy Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK018_03,2013SPOCA044,Lanes Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK018_02c,2013SPOCA045,Daves Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK018_02d,2013SPOCA046,Corrailsen Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK016_02i,2013SPOCA047,Kendall Canyon Creek,55.18156,78.05215,59,2,57,98,59,2.33
ID17040207SK016_02b,2013SPOCA048,Coyote Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK016_02e,2013SPOCA049,Cabin Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK016_02,2013SPOCA050,Yellowjacket Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK016_02d,2013SPOCA051,Timber Creek,45.52412,NULL,42,1,58,,42,1.5
ID16010201BR022_02b,2013SPOCA052,Georgetown Creek,63.463,46.20102,65,2,57,100,65,2.33
ID16010201BR002_02,2013SPOCA053,Unnamed Stream,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010201BR005_02,2013SPOCA054,Pearl Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010201BR008_02a,2013SPOCA055,Co-Op Creek,61.69345,NULL,82,3,60,,82,2.5
ID17040105SK002_02a,2013SPOCA056,Deep Creek,60.97955,79.41235,63,2.33,61,95,63,2
ID17040105SK002_02c,2013SPOCA057,Cabin Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040105SK004_02a,2013SPOCA058,Brush Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK026_03,2013SPOCA059,Brush Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040207SK026_03,2013SPOCA060,Brush Creek,56.84962,40.71496,41,1.67,63,63,41,1.33
ID17040207SK015_02a,2013SPOCA061,Mill Canyon ,54.40887,54.49167,70,2,58,94,70,2.33
ID17040207SK016_03a,2013SPOCA062,Diamond Creek,44.82184,40.56636,58,1.33,51,100,58,2
ID16010204BR008_02,2013SPOCA063,Bill Morgan Canyon ,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040208SK015_03,2013SPOCA064,Birch Creek,34.86691,NULL,51,1.5,33,NULL,51,1.5
ID17040208SK006_02d,2013SPOCA065,Aspen Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040208SK015_02,2013SPOCA066,Station Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010201BR010_02d,2013SPOCA067,North Creek,67.42129,65.79411,68,2.33,64,72,68,2
ID16010201BR013_02b,2013SPOCA068,Paris Creek,52.83883,75,43,1.67,48,81,42,1.33
ID16010201BR002_02,2013SPOCA069,Rattlesnake Canyon ,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010202BR007_02,2013SPOCA070,Birch Creek,81.85592,68.26265,73,2.67,75,81,73,2.33
ID16010202BR004_02,2013SPOCA071,Cub River,66.32541,52.96199,73,2.33,65,83,73,2
ID16010202BR010_02,2013SPOCA072,Williams Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010202BR004_03,2013SPOCA073,Cub River,66.77037,94.4995,69,3,62,87,69,2
ID17040207SK020_02,2013SPOCA074,UNT to Browns Canyon ,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040205SK023_02,2013SPOCA075,Gravel Creek,61.35327,38.59692,75,2.33,54,97,75,2.33
ID16010201BR004_03,2013SPOCA076,Eightmile Creek,56.86861,65.12586,58,2,67,61,58,1.67
ID17040208SK016_03a,2013SPOCA077,Fish Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040208SK016_02d,2013SPOCA078,Harkness Creek,48.8391,92.64509,85,2.67,61,96,85,2.67
ID17040208SK006_04,2013SPOCA079,Marsh Creek,55.53928,NULL,43,2,61,NULL,43,1.5
ID17040105SK007_02e,2013SPOCA080,Webster Canyon Creek,70.57162,59.5,48,1.67,66,100,48,2.33
ID16010202BR004_02,2013SPOCA081,Hillyard Canyon,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010202BR004_02,2013SPOCA082,UNT to Cub River ,NULL,NULL,NULL,NULL,NULL,NULL,,
ID16010202BR004_02,2013SPOCA083,Carter Creek ,60.12565,36.66667,63,2,46,76,63,1.33
ID17040207SK022_02,2013SPOCA084,Sheep Creek,64.7795,64.94534,61,2,60,96,61,2
ID17040105SK012_02a,2013SPOCA085,Little Elk Creek,44.34021,67.41488,45,1.33,32,78,45,1.33
ID17040207SK022_03,2013SPOCA086,Sheep Creek,59.50308,81.59662,63,2.67,42,97,63,1.67
ID17040208SK004_02c,2013SPOCA087,South Fork Mink Creek,64.94379,95.76545,58,2.67,61,62,58,1.67
ID16010202BR006_02,2013SPOCA088,Station Creek,68.77772,69.69709,61,2.33,71,94,61,2.67
ID16010202BR006_02,2013SPOCA089,Station Creek,35.78682,79.59865,49,1.33,48,98,49,2
ID17040219SK007_03,2013STWFA001,Adams Gulch,23.24558,55.30626,49,0,29,58,49,1
ID17040219SK020_03,2013STWFA002,Prairie Creek,56.60651,43.25341,65,1.67,51,82,65,1.67
ID17040219SK024_03,2013STWFA003,Thompson Creek,77.04076,76.9929,65,2.33,74,96,65,2.67
ID17040219SK024_04,2013STWFA004,Warm Springs Creek,79.7524,86.83115,65,2.67,76,89,65,2.67
ID17040219SK024_03,2013STWFA005,Castle Creek,74.77345,78.66314,66,2.67,68,96,66,2.33
ID17040219SK024_02,2013STWFA006,Rough Canyon,70.05888,89.22839,61,2.67,62,96,61,2
ID17040219SK024_03,2013STWFA007,Placer Creek,84.71004,55.48133,56,1.67,75,87,56,2
ID17040219SK026_02,2013STWFA008,Wolf Tone Creek,80.90103,76.25507,68,2.67,71,75,68,2.33
ID17040219SK024_03,2013STWFA009,South Fork Warm Springs Creek,70.02435,64.3992,60,2,61,62,60,1.33
ID17040219SK024_02,2013STWFA010,South Fork Warm Springs Creek,68.1101,74.9412,57,2,51,68,57,1
ID17040219SK024_02,2013STWFA011,Meadow Creek,67.909,84.76835,69,3,58,86,69,2
ID17040219SK024_02,2013STWFA012,Middle Fork Warm Springs Creek,71.89032,NULL,71,3,62,NULL,71,2
ID17040219SK007_03,2013STWFA013,Elkhorn Gulch,27.87954,64.97839,48,0,40,82,48,1.67
ID17040219SK013_02,2013STWFA014,UNT to Trail Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
ID17040219SK026_02,2013STWFA015,North Fork Deer Creek,59.21293,77.84922,58,2.33,53,88,58,2
ID17040219SK026_03,2013STWFA016,Deer Creek,78.80609,66.28052,74,2.33,67,57,74,1.67
ID17040219SK026_02,2013STWFA017,Kinsey Creek,84.6579,68.36548,59,2.33,77,72,59,2
ID17040219SK026_02,2013STWFA018,Panther Gulch,73.49348,NULL,53,2,66,NULL,53,1.5
ID17040212SK036_03,2013STWFA019,Clover Creek,NULL,NULL,NULL,NULL,NULL,NULL,,
